timestamp,match_datetime,match_day,match_month,match_year,match_hour,match_minute,robot,method,league,g1_time,g1_score,g2_time,g2_score,g3_time,g3_score,win,type
1651424880.0,01/05/2022 13:08,1,5,2022,13,8,robô 2,:england:,ligas américa,07,1,10,0,13,0,1,bts
1651425600.0,01/05/2022 13:20,1,5,2022,13,20,robô 2,:england:,ligas américa,19,0,22,1,25,0,1,over
1651426320.0,01/05/2022 13:32,1,5,2022,13,32,robô 2,:england:,ligas américa,31,1,34,0,37,0,1,bts
1651429740.0,01/05/2022 14:29,1,5,2022,14,29,robô 2,:england:,ligas américa,28,1,31,0,34,0,1,bts
1651430460.0,01/05/2022 14:41,1,5,2022,14,41,robô 2,:england:,ligas américa,40,1,43,0,46,0,1,bts
1651431180.0,01/05/2022 14:53,1,5,2022,14,53,robô 2,:england:,ligas américa,52,1,55,0,58,0,1,bts
1651434780.0,01/05/2022 15:53,1,5,2022,15,53,robô 2,:england:,ligas américa,52,0,55,0,58,1,1,bts
1651435680.0,01/05/2022 16:08,1,5,2022,16,8,robô 2,:england:,ligas américa,07,0,10,1,13,0,1,bts
1651439460.0,01/05/2022 17:11,1,5,2022,17,11,robô 2,:england:,ligas américa,10,1,13,0,16,0,1,bts
1651441440.0,01/05/2022 17:44,1,5,2022,17,44,robô 2,:england:,ligas américa,43,1,46,0,49,0,1,bts
1651458180.0,01/05/2022 22:23,1,5,2022,22,23,robô 2,:england:,ligas américa,22,0,25,1,28,0,1,bts
1651459080.0,01/05/2022 22:38,1,5,2022,22,38,robô 2,:england:,ligas américa,37,1,40,0,43,0,1,over
1651491660.0,02/05/2022 07:41,2,5,2022,7,41,robô 2,:england:,ligas américa,40,0,43,0,46,0,0,over
1651494360.0,02/05/2022 08:26,2,5,2022,8,26,robô 2,:england:,ligas américa,25,0,28,1,31,0,1,over
1651497780.0,02/05/2022 09:23,2,5,2022,9,23,robô 2,:england:,ligas américa,22,1,25,0,28,0,1,bts
1651499580.0,02/05/2022 09:53,2,5,2022,9,53,robô 2,:england:,ligas américa,52,0,55,1,58,0,1,over
1651500480.0,02/05/2022 10:08,2,5,2022,10,8,robô 2,:england:,ligas américa,07,0,10,0,13,1,1,bts
1651501740.0,02/05/2022 10:29,2,5,2022,10,29,robô 2,:england:,ligas américa,28,0,31,1,34,0,1,over
1651503000.0,02/05/2022 10:50,2,5,2022,10,50,robô 2,:england:,ligas américa,49,1,52,0,55,0,1,bts
1651503960.0,02/05/2022 11:06,2,5,2022,11,6,robô 2,:england:,premier,05,0,08,1,11,0,1,bts
1651505220.0,02/05/2022 11:27,2,5,2022,11,27,robô 2,:england:,premier,26,0,29,0,32,1,1,bts
1651507860.0,02/05/2022 12:11,2,5,2022,12,11,robô 2,:england:,ligas américa,10,1,13,0,16,0,1,bts
1651508400.0,02/05/2022 12:20,2,5,2022,12,20,robô 2,:england:,ligas américa,19,0,22,0,25,1,1,bts
1651509660.0,02/05/2022 12:41,2,5,2022,12,41,robô 2,:england:,ligas américa,40,1,43,0,46,0,1,bts
1651510200.0,02/05/2022 12:50,2,5,2022,12,50,robô 2,:england:,ligas américa,49,1,52,0,55,0,1,over
1651513800.0,02/05/2022 13:50,2,5,2022,13,50,robô 2,:england:,ligas américa,49,0,52,1,55,0,1,over
1651516320.0,02/05/2022 14:32,2,5,2022,14,32,robô 2,:england:,ligas américa,31,1,34,0,37,0,1,over
1651518480.0,02/05/2022 15:08,2,5,2022,15,8,robô 2,:england:,ligas américa,07,1,10,0,13,0,1,over
1651519560.0,02/05/2022 15:26,2,5,2022,15,26,robô 2,:england:,ligas américa,25,1,28,0,31,0,1,bts
1651520820.0,02/05/2022 15:47,2,5,2022,15,47,robô 2,:england:,ligas américa,46,1,49,0,52,0,1,bts
1651522080.0,02/05/2022 16:08,2,5,2022,16,8,robô 2,:england:,ligas américa,07,1,10,0,13,0,1,over
1651522800.0,02/05/2022 16:20,2,5,2022,16,20,robô 2,:england:,ligas américa,19,1,22,0,25,0,1,bts
1651524960.0,02/05/2022 16:56,2,5,2022,16,56,robô 2,:england:,ligas américa,55,1,58,0,01,0,1,over
1651526040.0,02/05/2022 17:14,2,5,2022,17,14,robô 2,:england:,ligas américa,13,0,16,1,19,0,1,over
1651527660.0,02/05/2022 17:41,2,5,2022,17,41,robô 2,:england:,ligas américa,40,1,43,0,46,0,1,bts
1651528740.0,02/05/2022 17:59,2,5,2022,17,59,robô 2,:england:,ligas américa,58,1,01,0,04,0,1,bts
1651539000.0,02/05/2022 20:50,2,5,2022,20,50,robô 2,:england:,ligas américa,49,0,52,0,55,1,1,bts
1651540380.0,02/05/2022 21:13,2,5,2022,21,13,robô 2,:england:,ligas américa,13,0,16,0,19,0,0,over
1651542060.0,02/05/2022 21:41,2,5,2022,21,41,robô 2,:england:,ligas américa,40,0,43,1,46,0,1,bts
1651543500.0,02/05/2022 22:05,2,5,2022,22,5,robô 2,:england:,ligas américa,04,1,07,0,10,0,1,over
1651545660.0,02/05/2022 22:41,2,5,2022,22,41,robô 2,:england:,ligas américa,40,1,43,0,46,0,1,bts
1651546200.0,02/05/2022 22:50,2,5,2022,22,50,robô 2,:england:,ligas américa,49,0,52,1,55,0,1,bts
1651578420.0,03/05/2022 07:47,3,5,2022,7,47,robô 2,:england:,ligas américa,46,0,49,0,52,0,0,bts
1651579860.0,03/05/2022 08:11,3,5,2022,8,11,robô 2,:england:,ligas américa,10,1,13,0,16,0,1,bts
1651580400.0,03/05/2022 08:20,3,5,2022,8,20,robô 2,:england:,ligas américa,19,1,22,0,25,0,1,bts
1651582560.0,03/05/2022 08:56,3,5,2022,8,56,robô 2,:england:,ligas américa,55,0,58,1,01,0,1,over
1651585440.0,03/05/2022 09:44,3,5,2022,9,44,robô 2,:england:,ligas américa,43,1,46,0,49,0,1,bts
1651586700.0,03/05/2022 10:05,3,5,2022,10,5,robô 2,:england:,ligas américa,04,1,07,0,10,0,1,bts
1651587240.0,03/05/2022 10:14,3,5,2022,10,14,robô 2,:england:,ligas américa,13,1,16,0,19,0,1,bts
1651590000.0,03/05/2022 11:00,3,5,2022,11,0,robô 2,:england:,premier,59,1,02,0,05,0,1,bts
1651591260.0,03/05/2022 11:21,3,5,2022,11,21,robô 2,:england:,premier,20,0,23,1,26,0,1,bts
1651592700.0,03/05/2022 11:45,3,5,2022,11,45,robô 2,:england:,premier,44,1,47,0,50,0,1,bts
1651593600.0,03/05/2022 12:00,3,5,2022,12,0,robô 2,:england:,premier,59,1,02,0,05,0,1,bts
1651594440.0,03/05/2022 12:14,3,5,2022,12,14,robô 2,:england:,ligas américa,13,1,16,0,19,0,1,bts
1651595160.0,03/05/2022 12:26,3,5,2022,12,26,robô 2,:england:,ligas américa,25,1,28,0,31,0,1,bts
1651595880.0,03/05/2022 12:38,3,5,2022,12,38,robô 2,:england:,ligas américa,37,1,40,0,43,0,1,over
1651596960.0,03/05/2022 12:56,3,5,2022,12,56,robô 2,:england:,ligas américa,55,1,58,0,01,0,1,bts
1651597860.0,03/05/2022 13:11,3,5,2022,13,11,robô 2,:england:,ligas américa,10,0,13,1,16,0,1,bts
1651598400.0,03/05/2022 13:20,3,5,2022,13,20,robô 2,:england:,ligas américa,19,1,22,0,25,0,1,bts
1651600200.0,03/05/2022 13:50,3,5,2022,13,50,robô 2,:england:,ligas américa,49,1,52,0,55,0,1,bts
1651601280.0,03/05/2022 14:08,3,5,2022,14,8,robô 2,:england:,ligas américa,07,1,10,0,13,0,1,bts
1651602900.0,03/05/2022 14:35,3,5,2022,14,35,robô 2,:england:,ligas américa,34,1,37,0,40,0,1,bts
1651604520.0,03/05/2022 15:02,3,5,2022,15,2,robô 2,:england:,ligas américa,01,1,04,0,07,0,1,over
1651606860.0,03/05/2022 15:41,3,5,2022,15,41,robô 2,:england:,ligas américa,40,1,43,0,46,0,1,bts
1651608120.0,03/05/2022 16:02,3,5,2022,16,2,robô 2,:england:,ligas américa,01,0,04,0,07,1,1,bts
1651612980.0,03/05/2022 17:23,3,5,2022,17,23,robô 2,:england:,ligas américa,22,0,25,0,28,1,1,over
1651616040.0,03/05/2022 18:14,3,5,2022,18,14,robô 2,:england:,ligas américa,13,1,16,0,19,0,1,bts
1651617120.0,03/05/2022 18:32,3,5,2022,18,32,robô 2,:england:,ligas américa,31,0,34,1,37,0,1,bts
1651623600.0,03/05/2022 20:20,3,5,2022,20,20,robô 2,:england:,ligas américa,19,1,22,0,25,0,1,bts
1651625940.0,03/05/2022 20:59,3,5,2022,20,59,robô 2,:england:,ligas américa,58,0,01,0,04,0,0,over
1651627740.0,03/05/2022 21:29,3,5,2022,21,29,robô 2,:england:,ligas américa,28,0,31,0,34,1,1,bts
1651632420.0,03/05/2022 22:47,3,5,2022,22,47,robô 2,:england:,ligas américa,46,1,49,0,52,0,1,bts
1651662660.0,04/05/2022 07:11,4,5,2022,7,11,robô 2,:england:,ligas américa,10,0,13,0,16,1,1,over
1651664100.0,04/05/2022 07:35,4,5,2022,7,35,robô 2,:england:,ligas américa,34,0,37,1,40,0,1,over
1651670040.0,04/05/2022 09:14,4,5,2022,9,14,robô 2,:england:,ligas américa,13,0,16,0,19,1,1,bts
1651671120.0,04/05/2022 09:32,4,5,2022,9,32,robô 2,:england:,ligas américa,31,0,34,1,37,0,1,over
1651674180.0,04/05/2022 10:23,4,5,2022,10,23,robô 2,:england:,ligas américa,22,1,25,0,28,0,1,over
1651674540.0,04/05/2022 10:29,4,5,2022,10,29,robô 2,:england:,ligas américa,28,0,31,1,34,0,1,over
1651675080.0,04/05/2022 10:38,4,5,2022,10,38,robô 2,:england:,ligas américa,37,1,40,0,43,0,1,over
1651676220.0,04/05/2022 10:57,4,5,2022,10,57,robô 2,:england:,premier,56,1,59,0,02,0,1,bts
1651676580.0,04/05/2022 11:03,4,5,2022,11,3,robô 2,:england:,premier,02,1,05,0,08,0,1,bts
1651676940.0,04/05/2022 11:09,4,5,2022,11,9,robô 2,:england:,premier,08,1,11,0,14,0,1,bts
1651678740.0,04/05/2022 11:39,4,5,2022,11,39,robô 2,:england:,premier,38,0,41,1,44,0,1,bts
1651680660.0,04/05/2022 12:11,4,5,2022,12,11,robô 2,:england:,ligas américa,10,1,13,0,16,0,1,bts
1651683720.0,04/05/2022 13:02,4,5,2022,13,2,robô 2,:england:,ligas américa,01,1,04,0,07,0,1,over
1651685160.0,04/05/2022 13:26,4,5,2022,13,26,robô 2,:england:,ligas américa,25,1,28,0,31,0,1,over
1651685520.0,04/05/2022 13:32,4,5,2022,13,32,robô 2,:england:,ligas américa,31,1,34,0,37,0,1,bts
1651689660.0,04/05/2022 14:41,4,5,2022,14,41,robô 2,:england:,ligas américa,40,1,43,0,46,0,1,over
1651691640.0,04/05/2022 15:14,4,5,2022,15,14,robô 2,:england:,ligas américa,13,0,16,0,19,0,0,bts
1651692900.0,04/05/2022 15:35,4,5,2022,15,35,robô 2,:england:,ligas américa,34,1,37,0,40,0,1,over
1651694160.0,04/05/2022 15:56,4,5,2022,15,56,robô 2,:england:,ligas américa,55,0,58,1,01,0,1,bts
1651696320.0,04/05/2022 16:32,4,5,2022,16,32,robô 2,:england:,ligas américa,31,1,34,0,37,0,1,over
1651703700.0,04/05/2022 18:35,4,5,2022,18,35,robô 2,:england:,ligas américa,34,1,37,0,40,0,1,bts
1651704420.0,04/05/2022 18:47,4,5,2022,18,47,robô 2,:england:,ligas américa,46,0,49,1,52,0,1,bts
1651706760.0,04/05/2022 19:26,4,5,2022,19,26,robô 2,:england:,ligas américa,25,1,28,0,31,0,1,over
1651711800.0,04/05/2022 20:50,4,5,2022,20,50,robô 2,:england:,ligas américa,49,1,52,0,55,0,1,bts
1651712700.0,04/05/2022 21:05,4,5,2022,21,5,robô 2,:england:,ligas américa,04,1,07,0,10,0,1,bts
1651713780.0,04/05/2022 21:23,4,5,2022,21,23,robô 2,:england:,ligas américa,22,1,25,0,28,0,1,bts
1651715040.0,04/05/2022 21:44,4,5,2022,21,44,robô 2,:england:,ligas américa,43,0,46,1,49,0,1,bts
1651717740.0,04/05/2022 22:29,4,5,2022,22,29,robô 2,:england:,ligas américa,28,1,31,0,34,0,1,bts
1651717920.0,04/05/2022 22:32,4,5,2022,22,32,robô 2,:england:,ligas américa,31,0,34,0,37,0,0,over
1651719360.0,04/05/2022 22:56,4,5,2022,22,56,robô 2,:england:,ligas américa,55,1,58,0,01,0,1,bts
1651755000.0,05/05/2022 08:50,5,5,2022,8,50,robô 2,:england:,ligas américa,49,1,52,0,55,0,1,over
1651755720.0,05/05/2022 09:02,5,5,2022,9,2,robô 2,:england:,ligas américa,01,0,04,1,07,0,1,bts
1651757700.0,05/05/2022 09:35,5,5,2022,9,35,robô 2,:england:,ligas américa,34,1,37,0,40,0,1,bts
1651758960.0,05/05/2022 09:56,5,5,2022,9,56,robô 2,:england:,ligas américa,55,0,58,0,01,1,1,bts
1651761480.0,05/05/2022 10:38,5,5,2022,10,38,robô 2,:england:,ligas américa,37,1,40,0,43,0,1,bts
1651762200.0,05/05/2022 10:50,5,5,2022,10,50,robô 2,:england:,ligas américa,49,0,52,1,55,0,1,over
1651764420.0,05/05/2022 11:27,5,5,2022,11,27,robô 2,:england:,premier,26,1,29,0,32,0,1,bts
1651765320.0,05/05/2022 11:42,5,5,2022,11,42,robô 2,:england:,premier,41,1,44,0,47,0,1,bts
1651766220.0,05/05/2022 11:57,5,5,2022,11,57,robô 2,:england:,premier,56,1,59,0,02,0,1,bts
1651767600.0,05/05/2022 12:20,5,5,2022,12,20,robô 2,:england:,ligas américa,19,1,22,0,25,0,1,bts
1651768320.0,05/05/2022 12:32,5,5,2022,12,32,robô 2,:england:,ligas américa,31,1,34,0,37,0,1,over
1651768860.0,05/05/2022 12:41,5,5,2022,12,41,robô 2,:england:,ligas américa,40,0,43,1,46,0,1,bts
1651770480.0,05/05/2022 13:08,5,5,2022,13,8,robô 2,:england:,ligas américa,07,1,10,0,13,0,1,bts
1651773360.0,05/05/2022 13:56,5,5,2022,13,56,robô 2,:england:,ligas américa,55,1,58,0,01,0,1,bts
1651776420.0,05/05/2022 14:47,5,5,2022,14,47,robô 2,:england:,ligas américa,46,0,49,1,52,0,1,bts
1651778040.0,05/05/2022 15:14,5,5,2022,15,14,robô 2,:england:,ligas américa,13,1,16,0,19,0,1,over
1651778940.0,05/05/2022 15:29,5,5,2022,15,29,robô 2,:england:,ligas américa,28,1,31,0,34,0,1,bts
1651780200.0,05/05/2022 15:50,5,5,2022,15,50,robô 2,:england:,ligas américa,49,0,52,1,55,0,1,bts
1651781280.0,05/05/2022 16:08,5,5,2022,16,8,robô 2,:england:,ligas américa,07,1,10,0,13,0,1,over
1651782360.0,05/05/2022 16:26,5,5,2022,16,26,robô 2,:england:,ligas américa,25,1,28,0,31,0,1,bts
1651783260.0,05/05/2022 16:41,5,5,2022,16,41,robô 2,:england:,ligas américa,40,1,43,0,46,0,1,bts
1651785720.0,05/05/2022 17:22,5,5,2022,17,22,robô 2,:england:,ligas américa,22,0,25,0,28,0,0,over
1651787400.0,05/05/2022 17:50,5,5,2022,17,50,robô 2,:england:,ligas américa,49,1,52,0,55,0,1,bts
1651790820.0,05/05/2022 18:47,5,5,2022,18,47,robô 2,:england:,ligas américa,46,1,49,0,52,0,1,bts
1651791720.0,05/05/2022 19:02,5,5,2022,19,2,robô 2,:england:,ligas américa,01,1,04,0,07,0,1,bts
1651793280.0,05/05/2022 19:28,5,5,2022,19,28,robô 2,:england:,ligas américa,28,1,31,0,34,0,1,bts
1651793700.0,05/05/2022 19:35,5,5,2022,19,35,robô 2,:england:,ligas américa,34,0,37,0,40,0,0,bts
1651794960.0,05/05/2022 19:56,5,5,2022,19,56,robô 2,:england:,ligas américa,55,1,58,0,01,0,1,bts
1651798560.0,05/05/2022 20:56,5,5,2022,20,56,robô 2,:england:,ligas américa,55,0,58,0,01,0,0,bts
1651803420.0,05/05/2022 22:17,5,5,2022,22,17,robô 2,:england:,ligas américa,16,0,19,1,22,0,1,bts
1651805040.0,05/05/2022 22:44,5,5,2022,22,44,robô 2,:england:,ligas américa,43,0,46,1,49,0,1,over
1651836000.0,06/05/2022 07:20,6,5,2022,7,20,robô 2,:england:,ligas américa,19,1,22,0,25,0,1,over
1651836900.0,06/05/2022 07:35,6,5,2022,7,35,robô 2,:england:,ligas américa,34,1,37,0,40,0,1,bts
1651838880.0,06/05/2022 08:08,6,5,2022,8,8,robô 2,:england:,ligas américa,07,0,10,0,13,0,0,bts
1651841040.0,06/05/2022 08:44,6,5,2022,8,44,robô 2,:england:,ligas américa,43,0,46,1,49,0,1,over
1651844640.0,06/05/2022 09:44,6,5,2022,9,44,robô 2,:england:,ligas américa,43,0,46,1,49,0,1,bts
1651845180.0,06/05/2022 09:53,6,5,2022,9,53,robô 2,:england:,ligas américa,52,1,55,0,58,0,1,over
1651845900.0,06/05/2022 10:05,6,5,2022,10,5,robô 2,:england:,ligas américa,04,0,07,1,10,0,1,bts
1651848600.0,06/05/2022 10:50,6,5,2022,10,50,robô 2,:england:,ligas américa,49,0,52,1,55,0,1,bts
1651849560.0,06/05/2022 11:06,6,5,2022,11,6,robô 2,:england:,premier,05,1,08,0,11,0,1,bts
1651852800.0,06/05/2022 12:00,6,5,2022,12,0,robô 2,:england:,premier,59,0,02,1,05,0,1,bts
1651854360.0,06/05/2022 12:26,6,5,2022,12,26,robô 2,:england:,ligas américa,25,1,28,0,31,0,1,bts
1651854720.0,06/05/2022 12:32,6,5,2022,12,32,robô 2,:england:,ligas américa,31,1,34,0,37,0,1,bts
1651856700.0,06/05/2022 13:05,6,5,2022,13,5,robô 2,:england:,ligas américa,04,0,07,0,10,1,1,over
1651859220.0,06/05/2022 13:47,6,5,2022,13,47,robô 2,:england:,ligas américa,46,1,49,0,52,0,1,bts
1651860840.0,06/05/2022 14:14,6,5,2022,14,14,robô 2,:england:,ligas américa,13,1,16,0,19,0,1,bts
1651862100.0,06/05/2022 14:35,6,5,2022,14,35,robô 2,:england:,ligas américa,34,1,37,0,40,0,1,bts
1651863900.0,06/05/2022 15:05,6,5,2022,15,5,robô 2,:england:,ligas américa,04,1,07,0,10,0,1,bts
1651867500.0,06/05/2022 16:05,6,5,2022,16,5,robô 2,:england:,ligas américa,04,1,07,0,10,0,1,bts
1651873440.0,06/05/2022 17:44,6,5,2022,17,44,robô 2,:england:,ligas américa,43,0,46,1,49,0,1,bts
1651875060.0,06/05/2022 18:11,6,5,2022,18,11,robô 2,:england:,ligas américa,10,1,13,0,16,0,1,bts
1651879920.0,06/05/2022 19:32,6,5,2022,19,32,robô 2,:england:,ligas américa,31,1,34,0,37,0,1,bts
1651883880.0,06/05/2022 20:38,6,5,2022,20,38,robô 2,:england:,ligas américa,37,1,40,0,43,0,1,over
1651888020.0,06/05/2022 21:47,6,5,2022,21,47,robô 2,:england:,ligas américa,46,0,49,1,52,0,1,bts
1651889460.0,06/05/2022 22:11,6,5,2022,22,11,robô 2,:england:,ligas américa,10,0,13,0,16,1,1,over
1651892160.0,06/05/2022 22:56,6,5,2022,22,56,robô 2,:england:,ligas américa,55,0,58,1,01,0,1,bts
1651922400.0,07/05/2022 07:20,7,5,2022,7,20,robô 2,:england:,ligas américa,19,0,22,0,25,0,0,over
1651924740.0,07/05/2022 07:59,7,5,2022,7,59,robô 2,:england:,ligas américa,58,1,01,0,04,0,1,bts
1651926900.0,07/05/2022 08:35,7,5,2022,8,35,robô 2,:england:,ligas américa,34,1,37,0,40,0,1,bts
1651943820.0,07/05/2022 13:17,7,5,2022,13,17,robô 2,:england:,ligas américa,16,0,19,1,22,0,1,over
1651944000.0,07/05/2022 13:20,7,5,2022,13,20,robô 2,:england:,ligas américa,19,1,22,0,25,0,1,bts
1651944360.0,07/05/2022 13:26,7,5,2022,13,26,robô 2,:england:,ligas américa,25,0,28,1,31,0,1,over
1651946340.0,07/05/2022 13:59,7,5,2022,13,59,robô 2,:england:,ligas américa,58,0,01,1,04,0,1,bts
1651946520.0,07/05/2022 14:02,7,5,2022,14,2,robô 2,:england:,ligas américa,01,1,04,0,07,0,1,over
1651949220.0,07/05/2022 14:47,7,5,2022,14,47,robô 2,:england:,ligas américa,46,1,49,0,52,0,1,over
1651949580.0,07/05/2022 14:53,7,5,2022,14,53,robô 2,:england:,ligas américa,52,0,55,1,58,0,1,over
1651952100.0,07/05/2022 15:35,7,5,2022,15,35,robô 2,:england:,ligas américa,34,0,37,1,40,0,1,bts
1651954080.0,07/05/2022 16:08,7,5,2022,16,8,robô 2,:england:,ligas américa,07,1,10,0,13,0,1,over
1651959300.0,07/05/2022 17:35,7,5,2022,17,35,robô 2,:england:,ligas américa,34,0,37,0,40,0,0,over
1651964700.0,07/05/2022 19:05,7,5,2022,19,5,robô 2,:england:,ligas américa,04,1,07,0,10,0,1,bts
1651967040.0,07/05/2022 19:44,7,5,2022,19,44,robô 2,:england:,ligas américa,43,0,46,1,49,0,1,bts
1651968120.0,07/05/2022 20:02,7,5,2022,20,2,robô 2,:england:,ligas américa,01,1,04,0,07,0,1,bts
1651968840.0,07/05/2022 20:14,7,5,2022,20,14,robô 2,:england:,ligas américa,13,1,16,0,19,0,1,bts
1651970100.0,07/05/2022 20:35,7,5,2022,20,35,robô 2,:england:,ligas américa,34,0,37,1,40,0,1,over
1651973280.0,07/05/2022 21:28,7,5,2022,21,28,robô 2,:england:,ligas américa,28,1,31,0,34,0,1,over
1651976040.0,07/05/2022 22:14,7,5,2022,22,14,robô 2,:england:,ligas américa,13,0,16,0,19,1,1,bts
1651977660.0,07/05/2022 22:41,7,5,2022,22,41,robô 2,:england:,ligas américa,40,0,43,1,46,0,1,bts
1652010780.0,08/05/2022 07:53,8,5,2022,7,53,robô 2,:england:,ligas américa,52,1,55,0,58,0,1,over
1652011140.0,08/05/2022 07:59,8,5,2022,7,59,robô 2,:england:,ligas américa,58,1,01,0,04,0,1,over
1652011680.0,08/05/2022 08:08,8,5,2022,8,8,robô 2,:england:,ligas américa,07,0,10,1,13,0,1,bts
1652012400.0,08/05/2022 08:20,8,5,2022,8,20,robô 2,:england:,ligas américa,19,0,22,1,25,0,1,over
1652015100.0,08/05/2022 09:05,8,5,2022,9,5,robô 2,:england:,ligas américa,04,1,07,0,10,0,1,bts
1652015460.0,08/05/2022 09:11,8,5,2022,9,11,robô 2,:england:,ligas américa,10,1,13,0,16,0,1,bts
1652016180.0,08/05/2022 09:23,8,5,2022,9,23,robô 2,:england:,ligas américa,22,1,25,0,28,0,1,bts
1652017620.0,08/05/2022 09:47,8,5,2022,9,47,robô 2,:england:,ligas américa,46,1,49,0,52,0,1,bts
1652018160.0,08/05/2022 09:56,8,5,2022,9,56,robô 2,:england:,ligas américa,55,1,58,0,01,0,1,bts
1652019060.0,08/05/2022 10:11,8,5,2022,10,11,robô 2,:england:,ligas américa,10,1,13,0,16,0,1,bts
1652020680.0,08/05/2022 10:38,8,5,2022,10,38,robô 2,:england:,ligas américa,37,1,40,0,43,0,1,bts
1652027160.0,08/05/2022 12:26,8,5,2022,12,26,robô 2,:england:,ligas américa,25,0,28,1,31,0,1,bts
1652030580.0,08/05/2022 13:23,8,5,2022,13,23,robô 2,:england:,ligas américa,22,0,25,1,28,0,1,bts
1652043900.0,08/05/2022 17:05,8,5,2022,17,5,robô 2,:england:,ligas américa,04,1,07,0,10,0,1,bts
1652044800.0,08/05/2022 17:20,8,5,2022,17,20,robô 2,:england:,ligas américa,19,0,22,1,25,0,1,bts
1652045520.0,08/05/2022 17:32,8,5,2022,17,32,robô 2,:england:,ligas américa,31,1,34,0,37,0,1,bts
1652048040.0,08/05/2022 18:14,8,5,2022,18,14,robô 2,:england:,ligas américa,13,0,16,0,19,1,1,bts
1652052180.0,08/05/2022 19:23,8,5,2022,19,23,robô 2,:england:,ligas américa,22,1,25,0,28,0,1,bts
1652053980.0,08/05/2022 19:53,8,5,2022,19,53,robô 2,:england:,ligas américa,52,1,55,0,58,0,1,bts
1652054400.0,08/05/2022 20:00,8,5,2022,20,0,robô 2,:england:,ligas américa,58,0,01,1,04,0,1,over
1652056320.0,08/05/2022 20:32,8,5,2022,20,32,robô 2,:england:,ligas américa,31,1,34,0,37,0,1,bts
1652058840.0,08/05/2022 21:14,8,5,2022,21,14,robô 2,:england:,ligas américa,13,1,16,0,19,0,1,bts
1652059560.0,08/05/2022 21:26,8,5,2022,21,26,robô 2,:england:,ligas américa,25,1,28,0,31,0,1,bts
1652060100.0,08/05/2022 21:35,8,5,2022,21,35,robô 2,:england:,ligas américa,34,0,37,0,40,1,1,bts
1652060820.0,08/05/2022 21:47,8,5,2022,21,47,robô 2,:england:,ligas américa,46,1,49,0,52,0,1,bts
1652061900.0,08/05/2022 22:05,8,5,2022,22,5,robô 2,:england:,ligas américa,04,0,07,0,10,1,1,bts
1652063160.0,08/05/2022 22:26,8,5,2022,22,26,robô 2,:england:,ligas américa,25,1,28,0,31,0,1,bts
1652064060.0,08/05/2022 22:41,8,5,2022,22,41,robô 2,:england:,ligas américa,40,0,43,0,46,1,1,bts
1652096100.0,09/05/2022 07:35,9,5,2022,7,35,robô 2,:england:,ligas américa,34,1,37,0,40,0,1,bts
1652097000.0,09/05/2022 07:50,9,5,2022,7,50,robô 2,:england:,ligas américa,49,1,52,0,55,0,1,bts
1652098440.0,09/05/2022 08:14,9,5,2022,8,14,robô 2,:england:,ligas américa,13,1,16,0,19,0,1,bts
1652099880.0,09/05/2022 08:38,9,5,2022,8,38,robô 2,:england:,ligas américa,37,1,40,0,43,0,1,bts
1652101140.0,09/05/2022 08:59,9,5,2022,8,59,robô 2,:england:,ligas américa,58,1,01,0,04,0,1,over
1652104200.0,09/05/2022 09:50,9,5,2022,9,50,robô 2,:england:,ligas américa,49,0,52,1,55,0,1,bts
1652106180.0,09/05/2022 10:23,9,5,2022,10,23,robô 2,:england:,ligas américa,22,0,25,0,28,1,1,bts
1652107080.0,09/05/2022 10:38,9,5,2022,10,38,robô 2,:england:,ligas américa,37,1,40,0,43,0,1,bts
1652107440.0,09/05/2022 10:44,9,5,2022,10,44,robô 2,:england:,ligas américa,43,1,46,0,49,0,1,bts
1652108940.0,09/05/2022 11:09,9,5,2022,11,9,robô 2,:england:,premier,08,1,11,0,14,0,1,bts
1652112900.0,09/05/2022 12:15,9,5,2022,12,15,robô 2,:england:,premier,14,0,17,1,20,0,1,bts
1652113380.0,09/05/2022 12:23,9,5,2022,12,23,robô 2,:england:,ligas américa,22,1,25,0,28,0,1,over
1652115180.0,09/05/2022 12:53,9,5,2022,12,53,robô 2,:england:,ligas américa,52,0,55,0,58,1,1,bts
1652115540.0,09/05/2022 12:59,9,5,2022,12,59,robô 2,:england:,ligas américa,58,1,01,0,04,0,1,over
1652117340.0,09/05/2022 13:29,9,5,2022,13,29,robô 2,:england:,ligas américa,28,0,31,1,34,0,1,bts
1652118060.0,09/05/2022 13:41,9,5,2022,13,41,robô 2,:england:,ligas américa,40,1,43,0,46,0,1,bts
1652122200.0,09/05/2022 14:50,9,5,2022,14,50,robô 2,:england:,ligas américa,49,0,52,0,55,1,1,over
1652122560.0,09/05/2022 14:56,9,5,2022,14,56,robô 2,:england:,ligas américa,55,1,58,0,01,0,1,bts
1652124360.0,09/05/2022 15:26,9,5,2022,15,26,robô 2,:england:,ligas américa,25,0,28,1,31,0,1,bts
1652126880.0,09/05/2022 16:08,9,5,2022,16,8,robô 2,:england:,ligas américa,07,1,10,0,13,0,1,bts
1652127960.0,09/05/2022 16:26,9,5,2022,16,26,robô 2,:england:,ligas américa,25,0,28,1,31,0,1,bts
1652129400.0,09/05/2022 16:50,9,5,2022,16,50,robô 2,:england:,ligas américa,49,1,52,0,55,0,1,over
1652130120.0,09/05/2022 17:02,9,5,2022,17,2,robô 2,:england:,ligas américa,01,0,04,0,07,1,1,bts
